"id","airline","tweet"
"99438","American","@AmericanAir wait times of 2 hours to talk with an exec plt agent, what is going on!!!"
"48900","Delta","@delta @DeltaAssist Delta should be ashamed. Firing Kip Hedges shows zero class, and I will never fly Delta again."
"56345","United","Flying with @united today has been such a nightmare that I never want to fly again."
"97864","American","@americanair is trash. Paid $75 for ""extra legroom"" which is made up nonsense now over 2 hours delayed. Want refund for phantom surcharge"
"117586","United","@Frommers @Delta sucks for rewards. We hope @AmericanAir, @united and @JetBlue won't follow suit. Btw our loyalty is with @AmericanAir"
"172990","United","@united 10.00AM to Newark cancelled. Whose idea to wait until 5.30pm before postponing the 6pm Newark for 2 hours to transfer passengers?"
"110120","United","@united :Got an issue with United?  Read 2 letters Ralph Nader sent to UAL's CEO.  http://t.co/NRCaKp7V9P  http://t.co/0stXqYJ3oP"
"170103","American","Learning new things today. Flying First Class with @AmericanAir isn't enough money to get into the lounge in Philly #Disappointed"
"86356","Delta","@DeltaAssist this is crazy!! we have been on the runway with no AC for over 2 hours! first a mechanical issue and now you have no start cart"
"11998","Delta","@DeltaAssist may have the worse company policies when it comes to switching or canceling flights. I feel like I have been hustled every time"
"139810","Delta","@DeltaAssist Your website just robbed me and said my card was declined, now im missing $600"
"127956","American","@Brooklyn_Chase @FlyFrontier worst airline ever!!!! @AmericanAir are twice as better!!!"
"102164","American","@AmericanAir delayed departure from London, missed connection in Miami. No help from your staff, no accommodation provided. Terrible service"
"14449","AlaskaAir","@AlaskaAir you should really address two poor operations! The check in at SLC is poorly designed-- and causes unnecessary delays"
"74504","United","@United can you help my children by escorting them after their flt was delayed? They're on 6279 going to 1544."
"91748","Delta","@Delta @DeltaAssist saw reply re @RobMaguire's lost skis.Any chance you could track ours in SLC? No word from u and no one answers ur phone"
"106499","American","On again a #fail on #goingforgreat on @AmericanAir .... 100+ bags so far and not a premium tag to be found. #loyaltybeingchallenged"
"84582","Delta","@DeltaAssist if someone doesn't call me back! I promise I will NEVER fly with delta again! I can not fly without my dog tomorrow!!!!"
"29172","SouthWest","Totally insane that @SouthwestAir got $25 out of me for B37 &amp; 38. There should be a limit on EarlyBird tickets. So much for no fees."
"28392","American","@AmericanAir its a real shame that you guys jacked exec plat to 120 next year. Is flying every week (104 segments) not loyal enough?"
"3530","Delta","@DeltaAssist No.  Delta was the worst experience I have ever had flying and I will not fly on your airline again."
"151274","United","@cregeta12 @united United's response delayed like their flights? Help Nepal and Nepalese get relief supplies soon please!"
"93562","SouthWest","@PaytonTaylor129 @SouthwestAir The nightmare of bad weather."
"155357","American","@AmericanAir Never will I fly with you after the way I was treated and my friend was treated. #poorcustomerservice"
"16927","American","6 weeks 1 day and no response from @AmericanAir.  I guess they still have 20 days by their ""We get around to it when we feel like it"" ethic."
"84590","United","I was on hold with @united #UnitedAirlines and after waiting 90 minutes I gave up !  #CostumerServiceÃ¢â‚¬Â¦ http://t.co/9ISCo0vVcU"
"35029","American","change fee's on @AmericanAir are crazy. never flying with them again!"
"60864","United",".@united stole Xmas - literally.  Bags gone missing, including gifts.  A little empathy goes a long way, but no one seems to give a sh*t."
"127225","American","@The40YearOldBoy @AmericanAir @USAirways you could try Kyle Kinane's strategy: shame the fuck out of them, realizing the refund isn't coming"
"62809","SouthWest","@SouthwestAir you're killing me. 2 bad experiences in a row. 2 hour delay... ðŸ˜’ðŸ˜”ðŸ˜ª #worst"
"61159","AlaskaAir","@AlaskaAir our flight 3497 got resized from 70 to 50. Youâ€™re handling this terribly. Let people on the plane and then kicked them off."
"36009","SouthWest","@SouthwestAir really needs to get their shit together. Another flight delay Ã°Å¸Ëœâ€˜ this is getting old Ã°Å¸ËœÂ "
"95181","American","@JLJeffLewis @AmericanAir no excuse for lost luggage # youhaveonejob"
"64010","AlaskaAir","â€œ@AlaskaAir: @MissVerdict Hi there, no free drinks but they are reasonably priced. -Johnâ€ lies!!! I got a free drink ðŸ˜Ž"
"137675","American","WE'RE DELAYED IN CHARLOTTE. I CANNOT BELIEVE IT'S HAPPENING AGAIN. Come on, @AmericanAir."
"124378","SouthWest","@SouthwestAir On hold with nonrev/jumpseat number for over 80 minutes now with no answer - did phone number or listing policy change?"
"35219","United","@united Yeah, but now I'm waiting for a 3 hour delayed departure because you're not sufficiently staffed at IAD."
"11793","United","@united When is a cancelled flight not cancelled?"
"170083","American","Longg morning @dfwairport. Runway closed bec drainage issue &amp; @AmericanAir changed our gate twice &amp; now can't find a plane"
"38205","Delta","@DeltaAssist @Delta I made the orig. reservation in Oct.  If I had waited, the flights were $643 today.  Instead, I'm paying nearly $800!"
"58369","SouthWest",".@SouthwestAir Your Wifi is terrible. http://t.co/eCq4GgPIq7"
"135727","Delta","Headed IAD-ATL-MLB on @Delta to see nationÃ¢â‚¬â„¢s top Autism specialist for my grandson, @DeltaAssist had cancelled all seats for family of 4."
"12771","SouthWest","@SouthwestAir there is an issue with bags at Hobby in Houston. It should not take 45 minutes for bags to start rolling. I suggest you fix."
"145889","JetBlue","@JetBlue @BostonLogan at gate C17 and the alarm has been blaring for 10-15 min. No attendants in sight and delayed. Please turn this off!"
"99488","SouthWest","@SouthwestAir @fly2midway Horrible MDW airport experience this morning. Gates not posted, hiked from terminal to terminal looking for info."
"109102","JetBlue","@JetBlue when will flights AFTER 10/24 be available!!! So frustrating!!!"
"98754","JetBlue","@Localite_LA @LAwonders not even any sort of notice or compensation. Too bad, we used to love flying @JetBlue come home! @jessbutl"
"120216","American","@AmericanAir I followed up with DOT &amp; FAA. If I don't hear from customer relations by Friday I'm contacting my attorney regarding my issue."
"235","VirginAmerica","@OpTicMiDNiTE @IIJERiiCHOII @VirginAmerica that shits stupid because you just payed for a flight and someone canceled it like that..."
"170318","United","@united Seriously?A fussy two year old is a safety concern warranting kicking his mom off your plane even after he fell asleep?  #PRDisaster"
"9672","SouthWest","God, #southwestairlines and their poor service never ceases to amaze me. How are you still in business? @SouthwestAir"
"107170","Delta","@DeltaAssist waiting for bags from flight #410 for 2 hours.You think someone would let passengers know the bags were sent to wrong terminal."
"15195","American","@AmericanAir has been cancelling flights from Colombia without explanations what is up with that.  Will not be flying with them ever."
"21538","United","@United says 49 people aboard ExpressJet Flight 4580 that had to turn around and land in Milwaukee tonight.  Plane had mechanical issue."
"64668","United","@united I read the article about your issue with a passenger named Ivy. I will under no circumstance ever fly on your airline.#boycottUnited"
"20548","American","@AmericanAir You lost my Dad's luggage in a flight from DFW to MCO 10 days ago and not a word from you about it.He has to bought new clothes"
"135843","United","@united I am on the phone trying to get a flight changed and the employee is so rude. There is a discrepancy btw price hes saying vs online"
"31659","American","@AmericanAir @iamryanodonnell Ryan, we no longer support Windows Phone. Bad choice, @AmericanAir"
"117505","American","@AmericanAir you guys should really offer ""miles booster"" on the mobile app. I never even knew it was an option until I was required to use"
"145903","American","Reminder not 2 book on @AmericanAir especially going through #Dallas. Often delayed and rushing 2 make connections. Hope I make mine 2day."
"27559","American","@AmericanAir @Qantas Which company would like to discuss my not only multiple occurring delayed baggage, but also damaged luggage? Cheers."
"142468","United","@united flight delayed this morning. Only to be re-routed 600 miles in the opposite direction and experience another delay. #fiasco"
"94232","American","Too bad @AmericanAir doesn't give out vouchers for slow baggage like @AlaskaAir does"
"62915","JetBlue","Ã¢â‚¬Å“MinorÃ¢â‚¬Â H2O valve issue sent 5:40pm ET flight back to gate for fix. Now we return for more fuel because of Ã¢â‚¬Å“weatherÃ¢â‚¬Â near Lima. cc @JetBlue"
"149305","American","So what's up, @AmericanAir ? #AmericanAirlines damaged this paralympic triathlete's bike and hasn't responded to her http://t.co/FuTFedSHph"
"63927","United","@united my family and i waited 8 hours to only find out that our flight was cancelled. Your workers had no idea what to do."
"17942","JetBlue","@mashable Fuck @JetBlue  .. Worst customer service ever"
"122146","SouthWest","@HOBART76 @SouthwestAir I should have never let someone convince me to fly something else #SouthWest"
"28489","United","@moderndaynomads Definitely @United. They lost my suitcase forever. FOREVER!!!"
"112228","JetBlue","Lost all hope with @JetBlue - no water until we're in the air, broken TV, and no updates for hours. What is this - Spirit? #NoThanks"
